"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"55388",-2.89997158062121,4.96279419147082,-10.0025286823613,0.0000000000000000120143009204677,0.000000000000174415350688405,29.5174131173637
"55872",-2.91608159940782,4.46029844158931,-9.99980750542979,0.0000000000000000121987634952393,0.000000000000174415350688405,29.5026720789451
"990",-2.2001931957995,6.60042892952792,-9.93073997155282,0.0000000000000000179563081879258,0.000000000000174415350688405,29.1286353945499
"112268284",1.62411727252616,10.0295563149623,9.90020199395322,0.0000000000000000213019041884044,0.000000000000174415350688405,28.9633287555185
"7153",-2.80208515684912,7.52458737302961,-9.89324347357103,0.0000000000000000221474185656751,0.000000000000174415350688405,28.9256677417141
"9833",-2.51201276575956,5.21321414746638,-9.82323524030805,0.0000000000000000327589275437938,0.000000000000178875927783599,28.5469082631306
"51514",-2.62089456639109,5.91881397629778,-9.82237837448308,0.0000000000000000329161993774653,0.000000000000178875927783599,28.5422740652872
"51296",1.13380364892725,10.7482524053649,9.80466233813966,0.0000000000000000363421226703777,0.000000000000178875927783599,28.4464693443312
"157570",-2.46249602309657,4.79138986316931,-9.69838839608652,0.0000000000000000657925629982417,0.000000000000287849773402085,27.8721447089139
"55789",-2.56290365161725,5.38870203060247,-9.66892886667153,0.0000000000000000775483135642549,0.00000000000030535423949061,27.7130626630054
"109864272",1.32150561800254,14.3441805764125,9.57795400341947,0.000000000000000128789433125128,0.000000000000461019338066823,27.2221602327081
"6241",-2.71084260488951,8.66355675895664,-9.51074373242639,0.000000000000000187268171510921,0.000000000000614489293451169,26.8598669926698
"125050",1.82487339574919,8.12939153911715,9.46270064571194,0.000000000000000244672552088236,0.000000000000700137301619573,26.6011014476986
"23406",0.901111832178225,14.7771751688559,9.45959879152328,0.00000000000000024893138517559,0.000000000000700137301619573,26.5844006809592
"993",-2.44479527351641,5.23873850090813,-9.4141799218413,0.000000000000000320461431953267,0.00000000000084123262297279,26.33994806253
"109864271",1.23966311799964,14.5617885746504,9.28915166314442,0.000000000000000641703914059127,0.00000000000153226022905447,25.6679189527745
"100008588",1.16431068028713,14.5803576800532,9.28366659853333,0.000000000000000661530472722624,0.00000000000153226022905447,25.6384681965288
"699",-2.57294750197661,6.98118215711942,-9.2545252882729,0.000000000000000777568963668326,0.00000000000164690914383888,25.4820472255312
"100861532",1.18660748909812,15.3103066421844,9.25059953876204,0.000000000000000794678833120143,0.00000000000164690914383888,25.4609811217623
"63967",-1.96796253689,6.12893005569499,-9.24069073645984,0.000000000000000839552609993603,0.0000000000016529111785554,25.4078155830315
"106631781",1.1308784172358,14.2378775049136,9.21099408707002,0.000000000000000989736906838915,0.00000000000185580383065186,25.2485344737883
"100008589",1.22124619688148,13.9741202877162,9.1422245735755,0.00000000000000144837172088934,0.00000000000259232204007902,24.8800123290307
"157313",-2.39953248581475,5.19612816319435,-9.08131189078406,0.00000000000000202846436020759,0.00000000000347273098467539,24.5539941731781
"701",-2.55967103867697,5.55435529017822,-8.96873616617178,0.00000000000000377621813811965,0.00000000000619551522527497,23.9525135890647
"692148",1.81050257510133,4.76627130440442,8.95489371314262,0.00000000000000407567108750764,0.00000000000641934498966803,23.8786529428301
"8318",-2.24211787625538,5.87152526551851,-8.84928082768625,0.000000000000007290021680287,0.0000000000104842624637892,23.315868142166
"983",-2.30619388982581,6.95421384221719,-8.84765058252004,0.00000000000000735566874874496,0.0000000000104842624637892,23.3071915701391
"259266",-2.46353536678913,6.13978960223091,-8.84520420301635,0.00000000000000745528618920404,0.0000000000104842624637892,23.2941719461218
"9837",-2.10185328249529,5.31870952488731,-8.78802238933505,0.0000000000000102076104302897,0.0000000000138598230449341,22.9900648271326
